Internal ID,Parent ID,Date Found,Type,Risky Data Type,Module,Children,Correlations,Distance,Starred,Annotation,Data,Source Data
56b828c7b433dc090ab91276aecd9b84697ef9dfc31b7dc81dd7948826a7da7f,1c1c5c75fc5cf93a77c00cbf77ed478e47d5c2f54090a8a9da143b6658769061,2023-05-14 13:54:45,Raw Data from RIRs,0,sfp_abstractapi,0,0,1,0,,"{u'city': u'Campinas', u'security': {u'is_vpn': False}, u'city_geoname_id': 3467865, u'region_geoname_id': 3448433, u'country': u'Brazil', u'region': u'Sao Paulo', u'connection': {u'connection_type': u'Corporate', u'autonomous_system_organization': u'MICROSOFT-CORP-MSN-AS-BLOCK', u'isp_name': u'Level 3 Communications, Inc.', u'organization_name': u'Level 3, LLC', u'autonomous_system_number': 8075}, u'continent_code': u'SA', u'currency': {u'currency_name': u'Brazil', u'currency_code': u'BRL'}, u'flag': {u'svg': u'https://static.abstractapi.com/country-flags/BR_flag.svg', u'png': u'https://static.abstractapi.com/country-flags/BR_flag.png', u'unicode': u'U+1F1E7 U+1F1F7', u'emoji': u'\U0001f1e7\U0001f1f7'}, u'postal_code': u'07175', u'longitude': -47.0565, u'country_code': u'BR', u'timezone': {u'abbreviation': u'-03', u'gmt_offset': -3, u'is_dst': False, u'name': u'America/Sao_Paulo', u'current_time': u'10:54:44'}, u'latitude': -22.9035, u'country_geoname_id': 3469034, u'continent_geoname_id': 6255150, u'country_is_eu': False, u'ip_address': u'4.228.83.86', u'continent': u'South America', u'region_iso_code': u'SP'}",4.228.83.86
57be78cb90258189ecdc9b23782759b84003e5027c7b8390c358071bd9bed400,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,xt1033 (Net ID: 00:04:DF:A6:AB:5B),"-22.9035, -47.0565"
593724aefcb724226f441778774b2ebdb6ae6286bd194a8eb17d333b7825a860,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,residence (Net ID: 00:02:6F:5D:42:B8),"-22.9035, -47.0565"
5ac700afd52958406b6512dec8675e232986e61d5a30d939868c458aa7917db9,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,Richard (Net ID: 00:01:E3:F1:1A:35),"-22.9035, -47.0565"
5d41b4666ca3ae9695ce8660642460c3996ca7a0739e202932837b40a01b10b2,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,WiFi (Net ID: 00:02:72:8C:24:93),"-22.9035, -47.0565"
633d74ef0ba4d0bdc981708df142487765141eae595727ba34d7a09d9f75c7c9,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,logitecuser (Net ID: 00:01:8E:56:11:A2),"-22.9035, -47.0565"
67e03f4e3adbfbd1094b43ea4561015e2a34607e98d4892de7a5afaf9762095d,d6997c47638425d9d0885f4312ec68f998922665742bf3a553d6de1bafff86cd,2023-05-14 13:54:38,Malicious IP on Same Subnet,1,sfp_emergingthreats,0,0,2,0,,"emergingthreats.net [4.224.0.0/12]
&lt;SFURL&gt;https://rules.emergingthreats.net/blockrules/compromised-ips.txt&lt;/SFURL&gt;",4.224.0.0/12
6bcfffd326cd0f6a768086a82b40583f3db81cdf00380fbb3fd502490b8136d9,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,logitecuser (Net ID: 00:01:8E:7A:AA:52),"-22.9035, -47.0565"
6e987678f270dc1a97a3296ddeeff34e4c1710b5096bfdfdf4c50c7b1bc1c861,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,VIVO-4885 (Net ID: 00:04:DF:44:48:84),"-22.9035, -47.0565"
6efafa0cdbf91d254f6ec46d9d8501b5be8769b26cb2fa69703f9df830f10b73,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,VLTREVISAN (Net ID: 00:02:6F:60:DC:96),"-22.9035, -47.0565"
7176dbedeae094d57c8334e3a4b54474f6ff24ac27a5075a9b63468758c3e81d,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,csdc (Net ID: 00:04:DF:77:D2:BB),"-22.9035, -47.0565"
71993329f31a643f226a41adbe4a8fd6ac05e36148ed00c1053d0853804adf16,1c1c5c75fc5cf93a77c00cbf77ed478e47d5c2f54090a8a9da143b6658769061,2023-05-14 13:54:41,Raw Data from RIRs,0,sfp_ipapico,0,0,1,0,,"{u'region_code': u'SP', u'country_tld': u'.br', u'ip': u'4.228.83.86', u'currency_name': u'Real', u'currency': u'BRL', u'country_population': 209469333, u'country_code': u'BR', u'timezone': u'America/Sao_Paulo', u'city': u'Campinas', u'network': u'4.228.0.0/16', u'languages': u'pt-BR,es,en,fr', u'version': u'IPv4', u'latitude': -22.9035, u'in_eu': False, u'utc_offset': u'-0300', u'continent_code': u'SA', u'country_name': u'Brazil', u'country_capital': u'Brasilia', u'org': u'MICROSOFT-CORP-MSN-AS-BLOCK', u'postal': None, u'asn': u'AS8075', u'country': u'BR', u'region': u'Sao Paulo', u'longitude': -47.0565, u'country_calling_code': u'+55', u'country_area': 8511965.0, u'country_code_iso3': u'BRA'}",4.228.83.86
7450fd98ffc98001deff8962151912aff8d5f45683a68abf57f50a9a3575e5a4,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,myLGNet21F2 (Net ID: 00:01:36:59:21:F0),"-22.9035, -47.0565"
751c3d256a13d39e227bc99fb54ac2be0f6dff6121c712368cb23f00c253ac11,1c1c5c75fc5cf93a77c00cbf77ed478e47d5c2f54090a8a9da143b6658769061,2023-05-14 13:54:41,Physical Location,0,sfp_metadefender,0,0,1,0,,"Campinas, Brazil",4.228.83.86
768fdd76c871c97fc9058e3005cce708db90a448297e28e9b797ebdb7ded3165,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,logitecgameuser (Net ID: 00:01:8E:7A:AA:53),"-22.9035, -47.0565"
7845517f4359c9a6c4ffad27a968ab89772f16bd139ebfff621a965de6e402bd,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,residence (Net ID: 00:02:6F:63:10:EE),"-22.9035, -47.0565"
784704f0998380f2554a6e131d0f6cca655b66b2755d2bd9bdbf368fa05181bc,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,Loja do Colecionador (Net ID: 00:04:DF:AB:D2:9F),"-22.9035, -47.0565"
7883a3bfea4c9b5e31bbdd00d95aca8f7a5c8b34e0b5f707fad5f5ddb8f42ed1,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,EnGenius9 (Net ID: 00:02:6F:8B:EB:35),"-22.9035, -47.0565"
7969948d5ea36bfb27b056e32ab8f2716977ca80d126e5fd96b61141b54ac72a,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,OPALA8 (Net ID: 00:02:6F:64:87:24),"-22.9035, -47.0565"
7b01305b2880697e65b21299020b7ea0de0d54c4a7bfbde3a20e7fc6776e84dd,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,BRILHO STAR (Net ID: 00:04:DF:4A:40:E4),"-22.9035, -47.0565"
7d75ff455b093fca52c0328f2d5927fbf149a35474093976ae96d2ee95cb47e1,d6997c47638425d9d0885f4312ec68f998922665742bf3a553d6de1bafff86cd,2023-05-14 13:54:34,BGP AS Membership,0,sfp_ripe,0,0,2,0,,3356,4.224.0.0/12
8662cb548bca3207fb43b42f219b36bcdb061c2b5d61485ebc003ff4d3082128,1c1c5c75fc5cf93a77c00cbf77ed478e47d5c2f54090a8a9da143b6658769061,2023-05-14 13:54:42,Raw Data from RIRs,0,sfp_shodan,0,0,1,0,,"{u'city': u'Campinas', u'region_code': u'SP', u'os': u'Windows (Build 10.0.19041)', u'tags': [u'self-signed', u'cloud'], u'ip': 82072406, u'isp': u'Microsoft Corporation', u'area_code': None, u'longitude': -47.06083, u'last_update': u'2023-05-01T23:54:39.328652', u'ports': [3389], u'latitude': -22.90556, u'hostnames': [], u'country_code': u'BR', u'country_name': u'Brazil', u'domains': [], u'org': u'Microsoft Corporation', u'data': [{u'isp': u'Microsoft Corporation', u'ip': 82072406, u'port': 3389, u'transport': u'tcp', u'cloud': {u'region': u'brazilsouth', u'service': u'AzureCloud', u'provider': u'Azure'}, u'location': {u'city': u'Campinas', u'region_code': u'SP', u'area_code': None, u'longitude': -47.06083, u'country_name': u'Brazil', u'country_code': u'BR', u'latitude': -22.90556}, u'product': u'Remote Desktop Protocol', u'hash': 256948138, u'tags': [u'cloud', u'self-signed'], u'timestamp': u'2023-05-01T23:54:39.328652', u'rdp_encryption': {u'levels': [], u'methods': [], u'protocols': [u'Hybrid (TLS + CredSSP EX) Security', u'Hybrid (TLS + CredSSP) Security']}, u'ssl': {u'chain_sha256': [u'c815482d76d32cacf8c9ac08ce55cbf348f6afdc5d2bf6b22f48f2093ac1ed81'], u'jarm': u'14d14d16d14d14d08c14d14d14d14dfd9c9d14e4f4f67f94f0359f8b28f532', u'chain': [u'-----BEGIN CERTIFICATE-----\nMIIC4jCCAcqgAwIBAgIQdOdCwmM1aYhIx/pVdqTwwDANBgkqhkiG9w0BAQsFADAa\nMRgwFgYDVQQDEw9WaXJ0dWFsTWFjaGluZVMwHhcNMjMwNDE3MDEyNjQ4WhcNMjMx\nMDE3MDEyNjQ4WjAaMRgwFgYDVQQDEw9WaXJ0dWFsTWFjaGluZVMwggEiMA0GCSqG\nSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPfIrQrz5rp8kSQ7ZqjLn0LxX1ILBLyI3I\n7qVtXTP87mpv/Q6yXk+9Gy2ywFtVNxFCSKY5E5IeF5tvEfyS/W32Mq0zCeK26HBK\nM95f+LbTyYQuZpvZwBngNxloLH5+olNhHR10HoDlSXHKjc7P5VzeeNrc7cMltwWT\nOC/cVPhyGguKigD00U4E/NCUkxXZ5IPAM+Jwk8RzxEKVpsx+CoWp1NKdno6G7j0o\nttETlB281MuIYpFLXgGhdh7vqqBTQIimJDEoXnTc5BtdmZJL0WC0LFa+9cAbhrMP\niqr8rqut8wtVpKFHOvni0gzaXjWXjUOITxb5WCVgDOlcC1ZPWCsdAgMBAAGjJDAi\nMBMGA1UdJQQMMAoGCCsGAQUFBwMBMAsGA1UdDwQEAwIEMDANBgkqhkiG9w0BAQsF\nAAOCAQEAKUqry0+xfhB4qTzFcf4ktxV3foov6orxID2pEeAktXdhv2Uokpy7J+Dp\nvNuTpfAtHeEJY7tUGuL/x0ixsZAzYvh1Zclmxc6yqJpSbVeBI3M1N+CgAwwdu+IR\nPSTPEDtjLSN+py/QMKvST9gVmJ6FnnKudNbPyF904rsNlK+dsiK9DlJZ68anBBOc\nz8bXFh0n4dgWBzCijOt8ZSe/B4ayMU1ASTabRsg5eDfvfFyPIYAmVpqZ7RXitmKR\nJC3yZBN+ahpyYkbH/MjsFeEhM0XFsz2KahYSjxRgOttnIWMu7CwS8tx97qI9gwXd\nC8P5XcQjTvBLcxBmgvastAgwWHYmRg==\n-----END CERTIFICATE-----\n'], u'dhparams': {u'prime': u'ffffffffffffffffadf85458a2bb4a9aafdc5620273d3cf1d8b9c583ce2d3695a9e13641146433fbcc939dce249b3ef97d2fe363630c75d8f681b202aec4617ad3df1ed5d5fd65612433f51f5f066ed0856365553ded1af3b557135e7f57c935984f0c70e0e68b77e2a689daf3efe8721df158a136ade73530acca4f483a797abc0ab182b324fb61d108a94bb2c8e3fbb96adab760d7f4681d4f42a3de394df4ae56ede76372bb190b07a7c8ee0a6d709e02fce1cdf7e2ecc03404cd28342f619172fe9ce98583ff8e4f1232eef28183c3fe3b1b4c6fad733bb5fcbc2ec22005c58ef1837d1683b2c6f34a26c1b2effa886b423861285c97ffffffffffffffff', u'public_key': u'1a59b448dd3c1af725cfacf28bcd000477c0c392ba32a67e27b07a91a61f306f223d341dee42a1871ee899b954750e1e34749b2e8893b568890c7d72ff4b50ed46c12178e965c9d0ba50e42c9280718185210970145dbc8605f5709549ffa419d6eeaaefcec19c8c8779be35cbdd70ba0fcc27056abc349ac1cdf63b5c584b7879ec7482e0621c2b84f1ec8369204daab3294b5202056969a1ed52b5d8059a53c961dfc826611ebcb39a543b552668616357de7ea0d9d5f5a544f3b36b430f98aaf31116d93107d9ee0ed1bde56a727db4f460fe2ed9cb8f4fa3f3f001658e34b593117b1d2b2ae1abdabc250ce2c74bf4e957a37d4092b3eaa95069877c9dee', u'bits': 2048, u'generator': u'00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002'}, u'versions': [u'TLSv1', u'-SSLv2', u'-SSLv3', u'TLSv1.1', u'TLSv1.2'], u'acceptable_cas': [], u'tlsext': [{u'id': 23, u'name': u'extended_master_secret'}, {u'id': 65281, u'name': u'renegotiation_info'}], u'alpn': [], u'cert': {u'sig_alg': u'sha256WithRSAEncryption', u'issued': u'20230417012648Z', u'expires': u'20231017012648Z', u'pubkey': {u'bits': 2048, u'type': u'rsa'}, u'version': 2, u'extensions': [{u'data': u'0\\n\\x06\\x08+\\x06\\x01\\x05\\x05\\x07\\x03\\x01', u'name': u'extendedKeyUsage'}, {u'data': u'\\x03\\x02\\x040', u'name': u'keyUsage'}], u'fingerprint': {u'sha256': u'c815482d76d32cacf8c9ac08ce55cbf348f6afdc5d2bf6b22f48f2093ac1ed81', u'sha1': u'c895fbb13ad7d50560a2f397be0ad394a53198e7'}, u'serial': 155391222125372742619796705334006182080L, u'issuer': {u'CN': u'VirtualMachineS'}, u'expired': False, u'subject': {u'CN': u'VirtualMachineS'}}, u'cipher': {u'version': u'TLSv1.2', u'bits': 256, u'name': u'AES256-GCM-SHA384'}, u'trust': {u'revoked': False, u'browser': None}, u'handshake_states': [u'before SSL initialization', u'SSLv3/TLS write client hello', u'SSLv3/TLS read server hello', u'SSLv3/TLS read server certificate', u'SSLv3/TLS read server done', u'SSLv3/TLS write client key exchange', u'SSLv3/TLS write change cipher spec', u'SSLv3/TLS write finished', u'SSLv3/TLS read change cipher spec', u'SSLv3/TLS read finished', u'SSL negotiation finished successfully'], u'ja3s': u'ba1b42efc7dc57bb43bf81de59791c1b', u'ocsp': {}}, u'hostnames': [], u'org': u'Microsoft Corporation', u'data': u'Remote Desktop Protocol\n\\x03\\x00\\x00\\x13\\x0e\\xd0\\x00\\x00\\x124\\x00\\x02\\x1f\\x08\\x00\\x02\\x00\\x00\\x00\nRemote Desktop Protocol NTLM Info:\n  OS: Windows 10/Windows Server (version 2004)\n  OS Build: 10.0.19041\n  Target Name: VirtualMachineS\n  NetBIOS Domain Name: VirtualMachineS\n  NetBIOS Computer Name: VirtualMachineS\n  DNS Domain Name: VirtualMachineS\n  FQDN: VirtualMachineS', u'asn': u'AS8075', u'ntlm': {u'target_realm': u'VirtualMachineS', u'timestamp': 133274588791910306, u'netbios_domain_name': u'VirtualMachineS', u'dns_domain_name': u'VirtualMachineS', u'fqdn': u'VirtualMachineS', u'netbios_computer_name': u'VirtualMachineS', u'os': [u'Windows 10', u'Windows Server (version 2004)'], u'os_build': u'10.0.19041'}, u'domains': [], u'ip_str': u'4.228.83.86', u'os': u'Windows (Build 10.0.19041)', u'_shodan': {u'region': u'eu', u'module': u'rdp', u'ptr': True, u'id': u'ba0125b1-7d9e-4a85-9454-960fc505d0e3', u'options': {}, u'crawler': u'cdd92e2d835a37d2798fa6c7105171f4d214012f'}, u'opts': {u'raw': u'030000130ed00000123400021f080002000000'}}], u'asn': u'AS8075', u'ip_str': u'4.228.83.86'}",4.228.83.86
88203c52000ddbb4ea020ac53d484566c577fd972c77759de10d174f25ae75e2,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,CEZANNE (Net ID: 00:03:2F:2E:AF:64),"-22.9035, -47.0565"
8b3a8e6fbcff4257f2199ed38e1f6cac03d2e945e846e9f9b1b49fda8194bcce,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,PRB_WLAN (Net ID: 00:02:72:66:78:B2),"-22.9035, -47.0565"
8b9298f4d247f549c87da9e7dd2bde3570e551ce7c6a3b0e4a8ed8cf41702c40,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,MP ITAPURA 1200 (Net ID: 00:04:DF:4A:2F:C4),"-22.9035, -47.0565"
8cb1a02372698a088400caee2cb788286dfb2b015ceb09d98fb936750f06e42d,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,EDURO (Net ID: 00:02:6F:99:66:F8),"-22.9035, -47.0565"
8e5aa9e88f8f8fbcd17e3034ca6f0ec0469cd226c8f6ba8da78cc1f9495cd97d,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,OPALA2 (Net ID: 00:02:6F:63:E1:C0),"-22.9035, -47.0565"
8e69db8aa37a878c529c5173e78405c434a1dabb3a003b38bd82828a3e8744b8,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,vilma (Net ID: 00:04:DF:8D:C8:9B),"-22.9035, -47.0565"
92f94f51db6d0927a30a5a705407f6df9104e1c14fa8c2bb6bcadd7bb67a54fd,1c1c5c75fc5cf93a77c00cbf77ed478e47d5c2f54090a8a9da143b6658769061,2023-05-14 13:54:38,Physical Location,0,sfp_censys,1,0,1,0,,"Campinas, São Paulo, 13000-000, Brazil, South America",4.228.83.86
962f2976934424075cedb20cd747ca3c68bc5720bf5401ed8eb66d4df214419e,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,Douglas ServiceWi-Fi 91053218 (Net ID: 00:02:6F:9C:CD:C0),"-22.9035, -47.0565"
974f475c7106decdc9c6ce59fa47a73b118e300835fae2c1b0c75c5fa64b244e,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,PRB_WLAN (Net ID: 00:02:72:73:49:A9),"-22.9035, -47.0565"
98e74850e98494a4abd1e6ffa0a5c758a02a69d7d028da9b3fd6ab788eac924d,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,residence (Net ID: 00:02:6F:5F:46:CC),"-22.9035, -47.0565"
9a4212484d03bd76f3907e8c4f1702e7ed2afc3997615943abac77d78f2d626c,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,LOURDINHA_CASA (Net ID: 00:02:6F:65:77:93),"-22.9035, -47.0565"
9d18de4054c3f560d85170c58f139f7fe2d14a5acf2bfc743f5329cff070426c,1c1c5c75fc5cf93a77c00cbf77ed478e47d5c2f54090a8a9da143b6658769061,2023-05-14 13:54:38,BGP AS Membership,0,sfp_censys,0,0,1,0,,8075,4.228.83.86
9d5a1cef19feed20108502207b143c52fb306be5243ac038818cee34e7a0f2e4,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,JULIA (Net ID: 00:04:DF:81:28:33),"-22.9035, -47.0565"
9d6698a58b6045c0af96b6ed8e1fd91c53bb93a5fdf53014d4a70c0cb0ecb890,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,logitecgameuser (Net ID: 00:01:8E:56:11:A3),"-22.9035, -47.0565"
ROOT,ROOT,2023-05-14 13:54:32,Internal SpiderFoot Root event,0,SpiderFoot UI,2,0,0,0,,4.228.83.86,4.228.83.86
a7fd5cc59f175bfc38d27f5c651a4be5f999ea13c1d073961d3bcf2aa5926982,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,ADVOCACIA1 (Net ID: 00:02:6F:57:31:C5),"-22.9035, -47.0565"
b0d1b950d2e4bab923560b74ae343405379cd7df0e77a4650709ddafa1191129,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,LMMML (Net ID: 00:04:DF:4D:9A:6C),"-22.9035, -47.0565"
b0f505a271b87c6dcdb15cfaba4beee8898285d42d6f6f1175eff38f5c5ed654,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,VIVO-6015 (Net ID: 00:04:DF:45:60:14),"-22.9035, -47.0565"
b260fac754b48a0e8126fd291d58db11537db733c1cb6c9482b8aa94b0f52032,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,vivo (Net ID: 00:04:DF:D7:7D:E3),"-22.9035, -47.0565"
b5e3eff10b674c8814ffbf060235d5bb371f4f14b094ee22de35613a5a5df02d,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,Buteka (Net ID: 00:04:DF:97:BE:1B),"-22.9035, -47.0565"
b6f4d2f9019e14effbc70d261f258817d876e22945463a7fa0f17f98a2b16607,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,rominuswi (Net ID: 00:03:7F:BF:35:11),"-22.9035, -47.0565"
b8363fbda21ee9610a2b52beb98d3ec6487aee05bf83f3154b9b59a09f78d975,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,estacao2 b (Net ID: 00:02:6F:63:D1:16),"-22.9035, -47.0565"
b88a2b41a6c5e906104dd5290af7acaae982e0b02f622746450560e1feb5a6fa,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,OPALA6 (Net ID: 00:02:6F:63:25:8C),"-22.9035, -47.0565"
b97334c59506d13a079085950d6bf3ca9d78ba97fe8fac0713eec3bdfbb2ba11,1c1c5c75fc5cf93a77c00cbf77ed478e47d5c2f54090a8a9da143b6658769061,2023-05-14 13:54:38,Netblock Membership,0,sfp_censys,0,0,1,0,,4.224.0.0/12,4.228.83.86
bb537aac52cf8105131a88f374de5e2c471a12c361030178c6c9828dfeb72b37,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,DMC_CLIENTES (Net ID: 00:02:6F:8B:EB:34),"-22.9035, -47.0565"
bbdcedebe2674a33a54828a0bbc9f03be5052b182b0a64d6edf855ee74886198,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,myLGNet551A (Net ID: 00:01:36:4F:55:18),"-22.9035, -47.0565"
c41fbf9a502bac916d9c0a26690548bc9a21e799a56e9f99a77dceee8ef97009,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,OAB (Net ID: 00:04:DF:54:7C:6C),"-22.9035, -47.0565"
c460f282f96a00e7e867ec24c69c737fff8706a90fd47c7fa1a65d8346f30b28,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,Luiz Koti (Net ID: 00:04:DF:77:57:FB),"-22.9035, -47.0565"
c5665a574e4307d8eee8cfc3cbc17e253a5cadeb2c0788a203e5dd1cc94e8d63,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,IBM REDE (Net ID: 00:02:6F:5D:5F:44),"-22.9035, -47.0565"
c8417d47d48411591290880843a4ed72a934cee17edbca89d1c97f52db90b968,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,Camera (Net ID: 00:04:DF:9E:48:DF),"-22.9035, -47.0565"
c8e059ded52664b74794fcb77a5ff70713f5eaa59ef5d165abe8b5a6f883d7cb,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,estacao2 a (Net ID: 00:02:6F:72:E6:B6),"-22.9035, -47.0565"
cab9862c4f3c8a4bb23b3196324f7d27c43ba4109654fe8d017aa88d0a6b6edf,eda4cc52158088260832d58de83eaedb872ba8ac645200c0c95400d5643b7dea,2023-05-14 13:54:48,WiFi Access Point Nearby,0,sfp_wigle,0,0,2,0,,noemia (Net ID: 00:02:72:7D:FE:F7),"-22.9035, -47.0565"
